PermissionInfoCompat                                             ,AndroidX.Core.Content.PM
ShortcutInfoCompat                                               ,AndroidX.Core.Content.PM
ShortcutManagerCompat                                            ,AndroidX.Core.Content.PM
ColorStateListInflaterCompat                                     ,AndroidX.Core.Content.Resources
ComplexColorCompat                                               ,AndroidX.Core.Content.Resources
ConfigurationHelper                                              ,AndroidX.Core.Content.Resources
FontResourcesParserCompat                                        ,AndroidX.Core.Content.Resources
ResourcesCompat                                                  ,AndroidX.Core.Content.Resources
TypedArrayUtils                                                  ,AndroidX.Core.Content.Resources
CursorWindowCompat                                               ,AndroidX.Core.Database
DatabaseUtilsCompat                                              ,AndroidX.Core.Database
SQLiteCursorCompat                                               ,AndroidX.Core.Database.SqlLite
BitmapCompat                                                     ,AndroidX.Core.Graphics
ColorUtils                                                       ,AndroidX.Core.Graphics
PaintCompat                                                      ,AndroidX.Core.Graphics
PathParser                                                       ,AndroidX.Core.Graphics
PathSegment                                                      ,AndroidX.Core.Graphics
PathUtils                                                        ,AndroidX.Core.Graphics
TypefaceCompat                                                   ,AndroidX.Core.Graphics
TypefaceCompatUtil                                               ,AndroidX.Core.Graphics
DrawableCompat                                                   ,AndroidX.Core.Graphics.Drawable
ITintAwareDrawable                                               ,AndroidX.Core.Graphics.Drawable
IWrappedDrawable                                                 ,AndroidX.Core.Graphics.Drawable
IconCompat                                                       ,AndroidX.Core.Graphics.Drawable
IconCompatParcelizer                                             ,AndroidX.Core.Graphics.Drawable
RoundedBitmapDrawable                                            ,AndroidX.Core.Graphics.Drawable
RoundedBitmapDrawableFactory                                     ,AndroidX.Core.Graphics.Drawable
DisplayManagerCompat                                             ,AndroidX.Core.Hardware.Display
FingerprintManagerCompat                                         ,AndroidX.Core.Hardware.Fingerprint
ISupportMenu                                                     ,AndroidX.Core.Internal.View
ISupportMenuItem                                                 ,AndroidX.Core.Internal.View
ISupportMenuItemExtensions                                       ,AndroidX.Core.Internal.View
ISupportSubMenu                                                  ,AndroidX.Core.Internal.View
SupportMenu                                                      ,AndroidX.Core.Internal.View
SupportMenuConsts                                                ,AndroidX.Core.Internal.View
SupportMenuItem                                                  ,AndroidX.Core.Internal.View
SupportMenuItemConsts                                            ,AndroidX.Core.Internal.View
MathUtils                                                        ,AndroidX.Core.Math
ConnectivityManagerCompat                                        ,AndroidX.Core.Net
TrafficStatsCompat                                               ,AndroidX.Core.Net
BuildCompat                                                      ,AndroidX.Core.OS
CancellationSignal                                               ,AndroidX.Core.OS
ConfigurationCompat                                              ,AndroidX.Core.OS
EnvironmentCompat                                                ,AndroidX.Core.OS
HandlerCompat                                                    ,AndroidX.Core.OS
IParcelableCompatCreatorCallbacks                                ,AndroidX.Core.OS
LocaleListCompat                                                 ,AndroidX.Core.OS
OperationCanceledException                                       ,AndroidX.Core.OS
ParcelCompat                                                     ,AndroidX.Core.OS
ParcelableCompat                                                 ,AndroidX.Core.OS
TraceCompat                                                      ,AndroidX.Core.OS
UserManagerCompat                                                ,AndroidX.Core.OS
FontRequest                                                      ,AndroidX.Core.Provider
FontsContractCompat                                              ,AndroidX.Core.Provider
SelfDestructiveThread                                            ,AndroidX.Core.Provider
BidiFormatter                                                    ,AndroidX.Core.Text
HtmlCompat                                                       ,AndroidX.Core.Text
ICUCompat                                                        ,AndroidX.Core.Text
ITextDirectionHeuristicCompat                                    ,AndroidX.Core.Text
ITextDirectionHeuristicCompatExtensions                          ,AndroidX.Core.Text
PrecomputedTextCompat                                            ,AndroidX.Core.Text
TextDirectionHeuristicsCompat                                    ,AndroidX.Core.Text
TextDirectionHeuristicsCompatITextDirectionAlgorithmExtensions   ,AndroidX.Core.Text
TextUtilsCompat                                                  ,AndroidX.Core.Text
LinkifyCompat                                                    ,AndroidX.Core.Text.Util
AtomicFile                                                       ,AndroidX.Core.Util
DebugUtils                                                       ,AndroidX.Core.Util
IConsumer                                                        ,AndroidX.Core.Util
LogWriter                                                        ,AndroidX.Core.Util
ObjectsCompat                                                    ,AndroidX.Core.Util
Pair                                                             ,AndroidX.Core.Util
PatternsCompat                                                   ,AndroidX.Core.Util
Pools                                                            ,AndroidX.Core.Util
Preconditions                                                    ,AndroidX.Core.Util
TimeUtils                                                        ,AndroidX.Core.Util
AccessibilityDelegateCompat                                      ,AndroidX.Core.View
ActionProvider                                                   ,AndroidX.Core.View
AnimationCancelEventArgs                                         ,AndroidX.Core.View
AnimationEndEventArgs                                            ,AndroidX.Core.View
AnimationStartEventArgs                                          ,AndroidX.Core.View
ApplyWindowInsetsHandler                                         ,AndroidX.Core.View
DisplayCutoutCompat                                              ,AndroidX.Core.View
DragAndDropPermissionsCompat                                     ,AndroidX.Core.View
DragStartHelper                                                  ,AndroidX.Core.View
GestureDetectorCompat                                            ,AndroidX.Core.View
GravityCompat                                                    ,AndroidX.Core.View
ILayoutInflaterFactory                                           ,AndroidX.Core.View
INestedScrollingChild                                            ,AndroidX.Core.View
INestedScrollingChild2                                           ,AndroidX.Core.View
INestedScrollingParent                                           ,AndroidX.Core.View
INestedScrollingParent2                                          ,AndroidX.Core.View
IOnApplyWindowInsetsListener                                     ,AndroidX.Core.View
IScrollingView                                                   ,AndroidX.Core.View
ITintableBackgroundView                                          ,AndroidX.Core.View
IViewPropertyAnimatorListener                                    ,AndroidX.Core.View
IViewPropertyAnimatorUpdateListener                              ,AndroidX.Core.View
InputDeviceCompat                                                ,AndroidX.Core.View
KeyEventDispatcher                                               ,AndroidX.Core.View
LayoutInflaterCompat                                             ,AndroidX.Core.View
MarginLayoutParamsCompat                                         ,AndroidX.Core.View
MenuCompat                                                       ,AndroidX.Core.View
MenuItemCompat                                                   ,AndroidX.Core.View
MotionEventCompat                                                ,AndroidX.Core.View
NestedScrollingChildHelper                                       ,AndroidX.Core.View
NestedScrollingParentHelper                                      ,AndroidX.Core.View
PointerIconCompat                                                ,AndroidX.Core.View
ScaleGestureDetectorCompat                                       ,AndroidX.Core.View
VelocityTrackerCompat                                            ,AndroidX.Core.View
ViewCompat                                                       ,AndroidX.Core.View
ViewConfigurationCompat                                          ,AndroidX.Core.View
ViewGroupCompat                                                  ,AndroidX.Core.View
ViewParentCompat                                                 ,AndroidX.Core.View
ViewPropertyAnimatorCompat                                       ,AndroidX.Core.View
ViewPropertyAnimatorListenerAdapter                              ,AndroidX.Core.View
ViewPropertyAnimatorUpdateEventArgs                              ,AndroidX.Core.View
WindowCompat                                                     ,AndroidX.Core.View
WindowInsetsCompat                                               ,AndroidX.Core.View
AccessibilityEventCompat                                         ,AndroidX.Core.View.Accessibiity
AccessibilityManagerCompat                                       ,AndroidX.Core.View.Accessibiity
AccessibilityNodeInfoCompat                                      ,AndroidX.Core.View.Accessibiity
AccessibilityNodeProviderCompat                                  ,AndroidX.Core.View.Accessibiity
AccessibilityRecordCompat                                        ,AndroidX.Core.View.Accessibiity
AccessibilityWindowInfoCompat                                    ,AndroidX.Core.View.Accessibiity
PathInterpolatorCompat                                           ,AndroidX.Core.View.Animation
EditorInfoCompat                                                 ,AndroidX.Core.View.InputMethod
InputConnectionCompat                                            ,AndroidX.Core.View.InputMethod
InputContentInfoCompat                                           ,AndroidX.Core.View.InputMethod
AutoScrollHelper                                                 ,AndroidX.Core.Widget
AutoSizeableTextView                                             ,AndroidX.Core.Widget
AutoSizeableTextViewConsts                                       ,AndroidX.Core.Widget
CompoundButtonCompat                                             ,AndroidX.Core.Widget
ContentLoadingProgressBar                                        ,AndroidX.Core.Widget
EdgeEffectCompat                                                 ,AndroidX.Core.Widget
IAutoSizeableTextView                                            ,AndroidX.Core.Widget
ITintableCompoundButton                                          ,AndroidX.Core.Widget
